,District Id,District Name,District Population,District Acreage (Km2),District Latitude,District Longitude,Venue Id,Venue Name,Venue Latitude,Venue Longitude,Venue Category
44,19,Bình Chánh,705000,252.56,10.724583,106.575197,524103f311d257acd16dd968,BONO Cafe,10.730626820378852,106.57559367302424,Coffee Shop
45,19,Bình Chánh,705000,252.56,10.724583,106.575197,5293185f11d2f2382d1273c6,Motif Coffee Take Away,10.746168227610054,106.62626266479492,Coffee Shop
46,19,Bình Chánh,705000,252.56,10.724583,106.575197,4fff8d6ee4b05edf0cc32435,Cafe WiFi bình dân Cư xá Phú Lâm A,10.74906603711569,106.63030178808123,Coffee Shop
47,19,Bình Chánh,705000,252.56,10.724583,106.575197,528c098c498ee2c2b441095b,Cafe Trà My,10.787951,106.622457,Coffee Shop
48,19,Bình Chánh,705000,252.56,10.724583,106.575197,51eb6581498e74df903996bb,Thao Khanh 1,10.770882172412687,106.58965356910832,Coffee Shop
49,19,Bình Chánh,705000,252.56,10.724583,106.575197,50d9a54be4b0be0984fcd95e,Cafe cỏ 3 lá,10.788596825615452,106.57754462279297,Coffee Shop
50,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5e4f7b7487d44900081dd47c,Café Tartine Saigon,10.791856,106.711682,Coffee Shop
51,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5b11369fb1ec13002cd662bd,Starbucks,10.7950565023609,106.72222393451914,Coffee Shop
52,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5e50971cba03bd00083e48b5,Honifarm Cafe,10.802596,106.7196,Coffee Shop
53,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5a506e473b83070ec073c947,U Cafe,10.794063,106.722289,Coffee Shop
54,13,Bình Thạnh,499000,20.78,10.812639,106.714579,592a397f5455b23c346f9afe,The Coffee House,10.799068,106.69947,Coffee Shop
55,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5e4f801e947ea900085c27f5,Fit Coffee,10.805607,106.71795,Coffee Shop
56,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5df0503fdf2c9e00088bcf04,Starbucks Saigon Pearl,10.790353,106.72013,Coffee Shop
57,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5a48d455c9a51725f360e2d6,Highland Coffee,10.816096,106.707254,Coffee Shop
58,13,Bình Thạnh,499000,20.78,10.812639,106.714579,594613bdea1e442b83cf0e71,Nha Nam Books N Coffee,10.806463,106.712747,Coffee Shop
59,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5ade8c1f2347240ecb1c77c8,The Coffee House,10.803503,106.732972,Coffee Shop
60,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5afe73fa65211f00395bcaf4,Jaspas (Thao Dien),10.805993,106.733181,Coffee Shop
61,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5614abe0498e9d4e915f4ca9,Cafe RITA VÕ - Quận 2,10.798474539895706,106.73283670115538,Coffee Shop
62,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5a1e7db93ba7674f119bb493,Soma Cafe,10.804779,106.732123,Coffee Shop
63,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5e4cad97da650f0008876833,Caffeine,10.810775,106.71197,Coffee Shop
64,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5ba37efdad910e002c3e8979,Mori Cafe,10.806836,106.734553,Coffee Shop
65,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5b77b55e31ac6c0039c09f3e,Phúc Long,10.794173,106.721886,Coffee Shop
66,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5196ff91498efc426a6c7d64,The Loop,10.806025216423807,106.73533560426016,Coffee Shop
67,13,Bình Thạnh,499000,20.78,10.812639,106.714579,5e40e75280271a0008f3290f,Pleime Coffee,10.802185,106.71616,Coffee Shop
68,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5e5240407f39440008eba736,Cao Coffee,10.787477,106.62361,Coffee Shop
69,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5cc91ec05ba04600396e48e1,Bodyfriend Massage Coffee,10.800833,106.61616,Coffee Shop
70,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5e32986c5de197000871e1bf,Oxy House,10.751476,106.62258,Coffee Shop
71,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,57934cad498ef0947a5e00e5,Highlands Cofee AEON Mall Bình Tân,10.74224,106.611443,Coffee Shop
72,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5b8ca052968f31002c043a94,The Coffee House,10.7731495,106.627594,Coffee Shop
73,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5947d6c526659b1af8c77579,The Coffee House (Vòng Xoay Mũi Tàu),10.745629,106.625092,Coffee Shop
74,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5e325e8f30cb8c0008acfa99,Moon Fruit & Cafe,10.751665,106.61958,Coffee Shop
75,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,591d40429b047319cb3f01cb,The Coffee House,10.792879,106.628855,Coffee Shop
76,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4f86d20ae4b05dd564805736,Cafe 55 phan đình phùng,10.78959174365355,106.63051477678941,Coffee Shop
77,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,52c6b8a7498e32caa049a983,Food Court @ AEON Mall,10.801273228474118,106.61788012492114,Coffee Shop
78,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,576836b5498e991e379191f1,Phúc Long Coffee & Tea House,10.74336439289612,106.61242246627808,Coffee Shop
79,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5222aeaf11d2b150d145d1f2,Cafe Valentino,10.780394838244428,106.63282888380762,Coffee Shop
80,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4f654d2ee4b041039e868325,J coffee,10.7703854163638,106.63099831949829,Coffee Shop
81,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5dc8e678a8957c00081df418,Ultra Coffee,10.784235,106.626823,Coffee Shop
82,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4dd91203e4cd37c893d32add,Tino Café,10.795776898934369,106.62539734925114,Coffee Shop
83,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4eba0cedb8f765de71f45875,Cafe Ho Thanh,10.7621672,106.6293443,Coffee Shop
84,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4d579066de8f6dcbf39e0091,Cafe Kem 103,10.751651,106.617211,Coffee Shop
85,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4e1e31d445dd7907662e7669,Thuy Truc,10.752532,106.596534,Coffee Shop
86,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,54adfa7c498e4611854dd295,Tam Chan Cafe,10.752333453175838,106.6150707603669,Coffee Shop
87,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4d3d6c29d2c8f04d5fd76972,Cafe Khoanh Khac,10.751143389014732,106.59677982330322,Coffee Shop
88,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,52c421f6498ed85546a7c845,Cà phê Bụi,10.776060104370117,106.62864685058594,Coffee Shop
89,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5dd8021c563eca0008dc0a58,Milano,10.788415,106.599709,Coffee Shop
90,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,518dbfab498e35549a243629,Che Cafe,10.789010047912598,106.6297378540039,Coffee Shop
91,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,570a329e498ea5a8467a9070,Bazan Cafe,10.787325,106.62321,Coffee Shop
92,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,51e9f5fb498e8106b1d8f2dc,Cafe Bon Chen,10.752339363098145,106.6042709350586,Coffee Shop
93,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5293185f11d2f2382d1273c6,Motif Coffee Take Away,10.746168227610054,106.62626266479492,Coffee Shop
94,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5031d13ce4b08362169a4146,Cafe Thiên Nhiên,10.79343310124168,106.61999798989112,Coffee Shop
95,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4fff8d6ee4b05edf0cc32435,Cafe WiFi bình dân Cư xá Phú Lâm A,10.74906603711569,106.63030178808123,Coffee Shop
96,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,528c098c498ee2c2b441095b,Cafe Trà My,10.787951,106.622457,Coffee Shop
97,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,51eb6581498e74df903996bb,Thao Khanh 1,10.770882172412687,106.58965356910832,Coffee Shop
98,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,50d9a54be4b0be0984fcd95e,Cafe cỏ 3 lá,10.788596825615452,106.57754462279297,Coffee Shop
99,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5caf2bbf59c423002cabbdcf,Bur Tea & Coffee,10.78783,106.623693,Coffee Shop
100,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,56755b22498e069967a51711,Oia Castle,10.787149,106.624526,Coffee Shop
101,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5a310516d552c7553b92dc68,Mộc Lan Coffee,10.746665,106.592112,Coffee Shop
102,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4e7328a352b145ffbf6d81c5,T'amici,10.787241434315094,106.62458570987205,Coffee Shop
103,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4eb4fc51f5b94bd85b9dbf50,Lado Cafe,10.795175,106.624655,Coffee Shop
104,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,51022951e4b0d790217545ad,Ruby Cafe,10.776892452462278,106.61726958022847,Coffee Shop
105,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,5cffbf4b3d4791002cf995b1,Citizen Cafe,10.751971,106.614408,Coffee Shop
106,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,51a039d3498e0c5aa48ed174,Kỳ Long Game Center,10.794092178344727,106.62631225585938,Coffee Shop
107,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4f390fa8e4b0cc4ce52265f1,Osaka Cafe's WC,10.778445,106.625065,Coffee Shop
108,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,513b42c88acadcdcee7d4491,Vi Hoang Resturant,10.79511518544009,106.59699440002441,Coffee Shop
109,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,59022337d1a4026a2454642b,Phuc Long Aeon Mall Binh Tan,10.743318,106.612979,Coffee Shop
110,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,599e394ffd16bb4a5d09a7fa,Anthaicafé - Cà Phê Đậm Chất Việt,10.787373,106.62784,Coffee Shop
111,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,502795a4e4b0844f8f71902d,angle garden,10.768451577958036,106.63180422640963,Coffee Shop
112,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,55b736a7498ebb33bf2d984f,Cafe Phiêu,10.799329,106.61339,Coffee Shop
113,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,57732627498e4f7e0a8f21d2,Thương Cafe,10.7868,106.628,Coffee Shop
114,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,55ee3b05498eadce52e77525,Haru coffe,10.7546,106.614,Coffee Shop
115,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,531b2f8c498ea742e12ff43d,Cafe 3D HD 63,10.781488418579102,106.63069152832031,Coffee Shop
116,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,51e51486498efd152edea73a,Mê Trang Cafe,10.78801744101178,106.62760203043509,Coffee Shop
117,12,Bình Tân,784000,52.02,10.770324,106.59997800000001,4f42247ee4b0f96037b6edbc,cafe Tín Hưởng,10.78011038765129,106.63229352849572,Coffee Shop
118,20,Cần Giờ,71000,704.45,10.535622,106.85450300000001,4f3fa567e4b059e3cc1ef863,Ahlan Wa Sahlan Cafe,10.640452484946946,106.8372513570927,Coffee Shop
119,20,Cần Giờ,71000,704.45,10.535622,106.85450300000001,5a6d667e9b047348f8a28b95,Cafe 7 Hoài,10.59411,106.857029,Coffee Shop
120,21,Củ Chi,462000,434.77,11.008502,106.518123,51a1e981498e53f9204593a1,"Cà phê võng ""Không Tên""",10.929289498887567,106.55505510676117,Coffee Shop
121,21,Củ Chi,462000,434.77,11.008502,106.518123,4df9cdeb483b4bf3e5798d6d,Cafe Vị Đắng,10.96454,106.54727,Coffee Shop
122,21,Củ Chi,462000,434.77,11.008502,106.518123,5cf3a0e29de23b002cb33600,passio cu chi,10.973666,106.496041,Coffee Shop
123,21,Củ Chi,462000,434.77,11.008502,106.518123,52d4a28d498e98a4cf7d2208,hong tham cafe,10.975404,106.498514,Coffee Shop
124,21,Củ Chi,462000,434.77,11.008502,106.518123,54963302498e9ae3de0cad86,cafe ruby san,10.941395,106.539934,Coffee Shop
125,21,Củ Chi,462000,434.77,11.008502,106.518123,4f94f8bbe4b03742db3f9603,Cfe Võng,10.985162,106.457348,Coffee Shop
126,21,Củ Chi,462000,434.77,11.008502,106.518123,4eec8b42e300215592613f22,Restaurant & Coffe T&T,10.983939712479506,106.42433746983868,Coffee Shop
127,21,Củ Chi,462000,434.77,11.008502,106.518123,4df72d0f1495dd5ffb8523c4,Cafe Ngôi Sao,10.94367,106.54336,Coffee Shop
128,21,Củ Chi,462000,434.77,11.008502,106.518123,59067f83cab4100219d8d456,612 Coffee House,10.983702,106.51767,Coffee Shop
129,21,Củ Chi,462000,434.77,11.008502,106.518123,5222a3bf498e6abcdb8b880d,Cafe Võng Củ Chi,11.004485,106.468705,Coffee Shop
130,21,Củ Chi,462000,434.77,11.008502,106.518123,5905cfcb09e283666558ee71,Phố Cafe,10.97379,106.496315,Coffee Shop
131,21,Củ Chi,462000,434.77,11.008502,106.518123,4efd1f306da1cd035646b606,Cafe Suối Mây,10.969278984425914,106.48818758380042,Coffee Shop
132,21,Củ Chi,462000,434.77,11.008502,106.518123,4e44bb88d4c02cf15f666d49,Cafe Sapa,10.976978259362493,106.4976453781128,Coffee Shop
133,21,Củ Chi,462000,434.77,11.008502,106.518123,51efd420498ecacf17cfe5bb,Tasty,10.973652512828819,106.49572940407188,Coffee Shop
134,21,Củ Chi,462000,434.77,11.008502,106.518123,50c3e9ffe4b0dee5435ef3dd,tri ky cafe,10.962188009753019,106.52442069663594,Coffee Shop
135,21,Củ Chi,462000,434.77,11.008502,106.518123,5496333e498ebb1019cf4bd0,San Ruby Coffee,10.941656,106.539947,Coffee Shop
136,21,Củ Chi,462000,434.77,11.008502,106.518123,58d12a3753051117c8653990,Coffee Bờ Kênh,10.979451,106.50506,Coffee Shop
137,21,Củ Chi,462000,434.77,11.008502,106.518123,4e9ab0180aaf5f690e7049f4,Cafe Công Viên Nước Củ Chi,10.983189061556965,106.53220546939748,Coffee Shop
138,21,Củ Chi,462000,434.77,11.008502,106.518123,4f1ec1dce4b0fb1c96f68433,Sinh To Via He,10.974319782433358,106.49772564422805,Coffee Shop
139,21,Củ Chi,462000,434.77,11.008502,106.518123,4f7c4c15e4b0b7ee684f9ec9,Cafe Tam Giao,10.978833159230797,106.49879568275183,Coffee Shop
140,21,Củ Chi,462000,434.77,11.008502,106.518123,5060535fe4b05a5f277b33fa,Window,10.980754633818535,106.49617237215831,Coffee Shop
141,21,Củ Chi,462000,434.77,11.008502,106.518123,5781c8d2cd107199c8c01511,The Light coffee,10.967227,106.485111,Coffee Shop
142,21,Củ Chi,462000,434.77,11.008502,106.518123,52a2d001498edd4c55970c23,Eden Food Point,11.10663,106.545846,Coffee Shop
143,21,Củ Chi,462000,434.77,11.008502,106.518123,58d07bee2868047566a88ebc,Coffee Cối Đá,10.982172,106.50984,Coffee Shop
144,21,Củ Chi,462000,434.77,11.008502,106.518123,51d8f0a9498ea21ee5d11cba,Nước Mía Chú Hai,10.977539789121598,106.4709764480543,Coffee Shop
145,21,Củ Chi,462000,434.77,11.008502,106.518123,5652d756498eea8803a5e069,Cafe Cõi Riêng - Củ Chi,10.984633,106.51959,Coffee Shop
146,21,Củ Chi,462000,434.77,11.008502,106.518123,4e523e6b62840c1260d9efee,Cafe Truc Xanh,10.973230048926705,106.49633920453597,Coffee Shop
147,21,Củ Chi,462000,434.77,11.008502,106.518123,57e5e308498e68dd5f92cfd9,café giải khát,10.971985,106.481455,Coffee Shop
148,21,Củ Chi,462000,434.77,11.008502,106.518123,50e23fc8e4b09f5e9a81c0a8,Romance coffee,10.970801291173913,106.49087982732911,Coffee Shop
149,21,Củ Chi,462000,434.77,11.008502,106.518123,4f74655ae4b006a67dcada3c,Che Thai Tan Quy,10.993811579841843,106.57367151569305,Coffee Shop
150,21,Củ Chi,462000,434.77,11.008502,106.518123,4f097f74e4b05dd3a437af6d,Tra sua bum bum,10.97722339630127,106.49259185791016,Coffee Shop
151,21,Củ Chi,462000,434.77,11.008502,106.518123,573e8841498e1a65dc376fc1,Sóc Nâu Coffe,10.965253,106.48668,Coffee Shop
152,21,Củ Chi,462000,434.77,11.008502,106.518123,4f5cac0ae4b01f8f4d043603,Cafe Bang Lang,10.96140766143799,106.47982025146484,Coffee Shop
153,21,Củ Chi,462000,434.77,11.008502,106.518123,5314a0d0498e11e859da4fd9,Milano coffee,10.975592613220215,106.4990234375,Coffee Shop
154,21,Củ Chi,462000,434.77,11.008502,106.518123,51431f2ce4b069a1a1312087,Xay's cafe,10.978953444268694,106.49903155218865,Coffee Shop
155,21,Củ Chi,462000,434.77,11.008502,106.518123,549632d6498e887610838bbe,cafe ruby san,10.941643,106.539953,Coffee Shop
156,21,Củ Chi,462000,434.77,11.008502,106.518123,52cbda3311d25bc16e146c9e,Cafe Nhac Hai Trieu,10.953069686889648,106.602294921875,Coffee Shop
157,21,Củ Chi,462000,434.77,11.008502,106.518123,4ec8b002e5fa232a76a4d2fc,Cafe T&T,10.9871957585754,106.4534101203931,Coffee Shop
158,21,Củ Chi,462000,434.77,11.008502,106.518123,52e35fb7498e70e4bc5071b6,BamBoo Coffee & Tea,10.974039,106.50172,Coffee Shop
159,21,Củ Chi,462000,434.77,11.008502,106.518123,4faf5394e4b0ec828979d1d4,ハンモックカフェ,10.915325288544569,106.56481485196618,Coffee Shop
160,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,5a6f3fa8a92d985713199d6f,Saigon Cafe Bar Kitchen,10.817271705672495,106.6638567640331,Coffee Shop
161,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,5124eef2e4b0b58b8181fe00,Highlands Coffee,10.815,106.665,Coffee Shop
162,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,51df66f8498edcf502fcc4d8,Du Miên Garden Coffee,10.831831641691412,106.6742433075623,Coffee Shop
163,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,4ded82d752b13dda25e3987f,Star Café,10.816787112608383,106.6626519926467,Coffee Shop
164,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,55f53f7d498eacc02b0bb735,Lava Coffee,10.82758569407857,106.67650219645498,Coffee Shop
165,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,5587cded498e9629ecd2e03e,Puro Gusto,10.816235628891098,106.66432142828228,Coffee Shop
166,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,584a9ce501f433697d609d7b,84(8) café,10.815701,106.66418,Coffee Shop
167,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,4c1a19954ff90f47d5dc1049,Espressamente Illy,10.817252493429365,106.66376337190208,Coffee Shop
168,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,4db816904b22f2ddb633d4cf,Phuong Nam Bookstore & Cafe,10.82919040253744,106.67835400915477,Coffee Shop
169,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,533d67d5498e996d2171460e,King Cafe,10.840238571166992,106.66596221923828,Coffee Shop
170,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,4ee2cefff790897eced6b3a3,Mania Coffee,10.846094496658118,106.67127429469406,Coffee Shop
171,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,4b8086cbf964a520157a30e3,Country House Cafe,10.834952249764426,106.66724509522327,Coffee Shop
172,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,5b9fc394018cbb002c8ecb44,Thức Cafe Quang Trung,10.826878,106.67837,Coffee Shop
173,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,53152813498e76d174955296,Coffee Radio,10.845695,106.669084,Coffee Shop
174,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,5b9fc30767af3a002c065703,Thức coffee,10.827107,106.678472,Coffee Shop
175,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,52ac724311d2a9bf4c2b0d38,Hutiumi Cafe,10.852756,106.667705,Coffee Shop
176,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,583e3a999b7eac1abcb50274,Cafe Amigos,10.83154,106.682089,Coffee Shop
177,14,Gò Vấp,676000,19.73,10.837427,106.66649199999999,4e4fb602fa7626401eace758,Bông Cỏ Coffee,10.838451965345426,106.67506278372724,Coffee Shop
